transaction_id,user_id,account_id,category_id,transaction_date,amount,running_balance,transaction_type,merchant_name,description
d10755fb-377e-46bd-b0f4-a5574c2e4dd3,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,68662b1b-9e19-427c-8a6f-0dea71240479,2026-05-11,81319.66,6362005.00,expense,Google Play,App purchase
2b56f986-4c03-40ab-a7fb-26be380e787e,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,a148be30-71e8-4132-be5e-4a91a2095699,2026-05-05,31819.15,4082860.51,expense,FNP,Flowers and gift
011b19b9-77dd-4fb5-b6af-18748024f786,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,85035d91-6985-446f-90d5-16e1b52a5e52,2026-05-02,727.31,4635287.43,expense,Tata Sky,DTH recharge
e708012d-847f-4976-a157-e9ebdc1c13f7,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,b44b3d71-0880-41d9-8f85-0348da9b0531,2026-05-01,61071.61,4636014.74,expense,Kalyan Jewellers,Gold jewellery
ad29a1de-9de9-4a6e-a2df-1d322fe7bfdb,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,19a947a7-2996-47c2-bc43-72e18eabee1f,2026-05-05,14191.64,8548859.58,expense,Kotak Bank,FD booking
45325d0d-3897-4300-ae6a-118fdd95e0d4,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,52f50416-8d6b-4f79-aa1e-87189fe727cf,2026-05-05,79637.53,8802651.66,expense,Purplle,Cosmetics
72b997b4-d8d9-4815-b85c-54321715d23d,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,abe7e3b4-e94a-47f4-bb4c-ee2b5dfb1afb,2026-05-12,21768.79,6282704.76,expense,Paytm Money,Mutual fund SIP
3197c6ee-b95d-4969-8c5d-d6353bd1cd7e,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,ba7b532e-605d-4ad5-b9b6-3155499c93eb,2026-05-07,63410.16,7769778.79,expense,SBI Life,Insurance payment
7836e632-e1f4-40c7-8a32-1408640b3ffc,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,32fb34d6-9f5a-402e-b2e0-57c560247046,2026-05-13,20300.34,6071529.08,expense,Investments,Investments payment
a9a5207c-ce24-4745-9289-b2386b04a1e7,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,aea49b50-348f-446b-9a35-c970ed3e3a8a,2026-05-01,15285.93,4786509.81,expense,NoBroker,Rent via NoBroker
d3828d2c-eb39-4846-9cc9-820e0c704cfb,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,32fb34d6-9f5a-402e-b2e0-57c560247046,2026-05-01,64351.04,4715046.09,expense,Investments,Investments payment
58baba14-32ca-4fd8-baa0-79cf5ffd63f2,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,a4b93f63-6549-4c49-a3c8-3dff01794737,2026-05-09,8832.73,7045856.97,expense,Amazon,Kids order
f1b663f8-1b50-4473-b006-062da0aa1d3b,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,c70299e8-74c3-48e3-832d-a15ca45f9d40,2026-05-09,12741.67,6913132.59,expense,SpiceJet,Domestic flight
fb419a51-f4a3-4c45-9553-3c20114d3114,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,4349d060-5a14-49ee-8130-067e37e5c987,2026-05-07,3932.27,7335323.56,expense,Bounce,Scooter rental
bdc704be-19fc-4a8d-b8aa-a6f2c04d257e,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,49b46c39-e438-4284-95c0-8dd9c25bbe33,2026-05-11,55474.51,6443324.66,expense,Zomato,Meal delivery
45f5a216-a0b8-4251-9085-2dce7db29506,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,ba7b532e-605d-4ad5-b9b6-3155499c93eb,2026-05-12,7299.75,6304473.55,expense,ICICI Prudential,Policy premium
b4864bee-49ce-4391-b09b-4256aa410291,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,59617cc5-9fa4-4d85-9493-ae0690ce3405,2026-05-10,66853.51,6732297.11,expense,Honda Service,Vehicle maintenance
d6b9f8e7-27f9-41ad-8f2d-16212fef3233,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,ba7b532e-605d-4ad5-b9b6-3155499c93eb,2026-05-11,21008.51,6340996.49,expense,HDFC Life,Term plan premium
8c5683d1-12a2-444b-90fd-27b3d0646eda,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,820faeca-f72b-4444-b3ed-cc4b2457b6fa,2026-05-05,69165.16,8642023.87,expense,Amazon,Online shopping
9567fd45-2fc6-4630-8182-1b1fca4cf1fe,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,9824533c-e6eb-43ff-b2d1-9724f9f59c75,2026-05-10,49991.06,6799150.62,expense,Cook,Cook wages
98cb0860-683a-4853-9564-46153e03e215,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,948ffb81-b520-4b5d-99fe-0e30b14ff505,2026-05-02,35741.22,4504996.19,expense,Kindle,eBook
160d0218-4395-42bf-a406-d8bd85ce33be,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,62bb0c22-62a3-42ba-a471-bae2976e7fe1,2026-05-07,86227.36,7833188.95,expense,GST Portal,GST payment
e6786b13-6cd8-4bcc-aca0-fa9790b3c47c,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,9cc575a8-fc65-4f4a-abf5-8594a4d342a0,2026-05-12,24889.77,6165496.26,expense,Amazon,Tech accessories
b55b63a1-5166-47c2-8d6f-f203b7aa8729,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,3a69e27b-2712-47a5-a445-c5d7a978f8c9,2026-05-11,116089.81,6498799.17,expense,Amazon,Stationery order
da96ad77-0e02-40a9-bfcd-0665dce31e5a,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,96425e71-00ab-44ec-b7a5-b7bc7c419b3c,2026-05-07,777.23,7339255.83,expense,LIC HFL,Mortgage payment
a4294ae0-a39b-4ea9-acfa-20df472c9ac5,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,223324ac-c0b3-4f8f-bc2b-440cc66d4f97,2026-05-07,2671.21,7597795.06,expense,Stanley,Tools purchase
df8a25b2-6098-4a10-951c-4b17c169b305,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,773ee99e-f4ff-4162-87c7-19387a9ebb97,2026-05-02,29659.31,4372346.83,expense,Barbeque Nation,Dinner with family
bd5d82d1-c3fb-45ae-961a-43f5c2e64ac5,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,ba7b532e-605d-4ad5-b9b6-3155499c93eb,2026-05-02,33693.06,4402006.14,expense,LIC,Life insurance premium
880152b5-8688-4710-a446-99071ef20df7,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,08661166-7a9f-4744-8d50-d84bca0b6ebc,2026-05-13,65787.62,6005741.46,expense,Decathlon,Sports equipment
f80a7ae2-aacd-4ff2-ae56-92a6aea069d6,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,298d4111-2247-4dba-92bb-dbb57d5980a2,2026-05-05,109070.09,8292230.74,expense,Vahan Portal,Road tax payment
1009ad70-552d-47b3-8d3f-fa7a6f1fdc7c,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,24e016a3-fafe-4519-8295-2f5f87ed7005,2026-05-07,72598.67,7919416.31,expense,Chaayos,Tea
ca0d1939-b933-4aa0-ae4e-5cd925c1816a,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,94943a15-5000-4909-864f-c229ccc559c2,2026-05-10,31779.30,6700517.81,expense,IKEA,Home furnishing
931a6666-3559-4abe-a9d1-19adbf358d85,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,68662b1b-9e19-427c-8a6f-0dea71240479,2026-05-09,64445.09,6981411.88,expense,Adobe,Software subscription
1dddb3e2-4b62-45c0-b2b2-97c938f9e3e1,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,298d4111-2247-4dba-92bb-dbb57d5980a2,2026-05-06,76959.12,8215271.62,expense,Vahan Portal,Road tax payment
71522906-52cc-4966-a230-27f73f660263,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,60d066bc-e9ed-4249-b6d9-4da0fa4b9b29,2026-05-08,79234.54,7219526.86,expense,PVR Cinemas,Cinema
7ca013e0-6489-49a8-9f9d-ca8041f01af0,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,19a947a7-2996-47c2-bc43-72e18eabee1f,2026-05-11,73137.56,6614888.98,expense,Post Office,PPF deposit
d4311ba6-a2ec-4465-b616-67e165d9c935,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,a4b93f63-6549-4c49-a3c8-3dff01794737,2026-05-01,17959.74,4697086.35,expense,Amazon,Kids order
35e91e65-449b-448f-a0aa-178b83f7055f,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,825886bd-f63b-4c0f-9ac7-7f98670856c9,2026-05-12,14001.20,6326995.29,expense,NGO,Charitable contribution
8f62405f-27cd-4b02-9a23-0b2b18f1b587,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,9cc575a8-fc65-4f4a-abf5-8594a4d342a0,2026-05-13,92018.17,5913723.29,expense,Amazon,Tech accessories
5706e592-1fd9-459d-b1af-239346212d11,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,02b93640-5ea9-4023-9ca5-12aaa253ea5b,2026-05-09,19709.54,7054689.70,expense,BSNL Broadband,Internet bill
f612bcfe-3a0b-45d6-aebc-177f1069fb53,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,ee7c44a4-b997-4955-8565-e0095cc9a643,2026-05-05,40575.12,8401300.83,expense,IRCTC,Business train ticket
58bf0a14-2f23-4d87-8c6f-97fbb66d9909,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,06112ebb-b73c-40a0-aaba-87c783f69c60,2026-05-02,28641.89,4579681.61,expense,Local Store,Hobby items
e88551a6-a9cf-413a-a073-4b9db8fe53ea,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,248ccf02-2fad-4a57-8831-52e79f698e4c,2026-05-02,9361.09,4362985.74,expense,Mumbai Metro,Metro fare
5de51fbd-3d8b-462d-8b15-ccf45845eabb,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,61afab8e-aacd-41f8-8e63-aed9c88790f3,2026-05-07,102008.16,7667770.63,expense,Mahindra Finance,Vehicle EMI
cfc7d9fe-c49c-40e1-8af8-4d313de195c5,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,afb11444-5eb7-49e4-adb0-6e90808b3f69,2026-05-07,87606.98,7410249.86,expense,Kotak Bank,Account charges
43d97df1-863a-4170-baa7-c1ba91fe2ce9,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,24e016a3-fafe-4519-8295-2f5f87ed7005,2026-05-12,15221.99,6311773.30,expense,Starbucks,Coffee
961cc57d-42be-4eed-b068-e59cad81eaec,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,61655f71-e388-4300-a414-ec44adc7ee3b,2026-05-04,66308.52,4277293.19,expense,Wedding Venue,Event expense
a2edb06f-d7a1-43dc-8ee1-df5db6a19f7b,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,8cdb5319-10b2-4cf2-89c8-22fadc1b7858,2026-05-03,11118.06,4351867.68,expense,Traffic Police,Traffic challan
e0fe2fe7-69f0-4ff2-a903-db16caa80938,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,8cdb5319-10b2-4cf2-89c8-22fadc1b7858,2026-05-14,102122.76,5548962.81,expense,Municipal Corp,Fine payment
25795624-ca6f-4b9f-9a98-a42016964c93,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,489f5d0e-1a15-4527-bbe0-a4d15d125f35,2026-05-08,36562.16,7298761.40,expense,Local Pet Shop,Pet accessories
6e1074e7-93aa-430e-b744-a86d1b2ad0e1,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,a148be30-71e8-4132-be5e-4a91a2095699,2026-05-06,58777.73,8156493.89,expense,Local Shop,Gift
aab2ab89-8700-482b-84ee-e65f4a35f62e,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,f9695d76-897b-4d1d-b699-30bdb8c3bd63,2026-05-05,78972.65,8563051.22,expense,InDrive,Cab booking
d2bde516-051c-4f71-b38e-31eaa014a0c7,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,4349d060-5a14-49ee-8130-067e37e5c987,2026-05-01,7112.68,4779397.13,expense,Bounce,Scooter rental
369e5095-12c7-433d-8f81-3a1b2782e7be,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,55f4b023-f035-432f-8d19-0e1063848ee1,2026-05-15,10631.92,5538330.89,expense,Art Gallery,Art investment
3e2c8e97-326f-4864-84c2-781fcc6559e1,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,afb11444-5eb7-49e4-adb0-6e90808b3f69,2026-05-01,66832.24,4801795.74,expense,SBI,Service charge
c3c46e60-69e4-4bc2-91d2-3144f999bea8,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,948ffb81-b520-4b5d-99fe-0e30b14ff505,2026-05-05,41200.85,8441875.95,expense,Amazon Books,Book purchase
a05503d1-cf68-4f3a-9e6d-0b9152e9685e,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,948ffb81-b520-4b5d-99fe-0e30b14ff505,2026-05-07,67304.36,7600466.27,expense,Amazon Books,Book purchase
21441384-61f9-49fc-99a9-af616531fb5b,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,948ffb81-b520-4b5d-99fe-0e30b14ff505,2026-05-04,8265.97,4343601.71,expense,Amazon Books,Book purchase
c4ce036b-676e-461a-9758-dd2e098f78a2,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,67f170d4-68ec-4828-8164-1ab3ae9440e0,2026-05-07,99938.22,7497856.84,expense,Amazon,Hobby supplies
e9ac0f06-ca77-4093-9bca-9bcc449bcbfe,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,b44b3d71-0880-41d9-8f85-0348da9b0531,2026-05-04,84874.09,4192419.10,expense,Kalyan Jewellers,Gold jewellery
2f6b2d07-0f35-4dc4-9fc6-1c0afaa7c9f8,403c9a03-94c0-4e66-8a78-1e99096b3202,04bbee4b-50c4-4229-86c1-d93908671c0d,0d3983fc-2dc6-40e8-898b-3e446f9ffcb2,2026-05-05,4799428.68,8882289.19,income,Employer,Monthly salary credit
90146942-138c-4b33-9bae-8b3f5a8dda6a,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,ba7b532e-605d-4ad5-b9b6-3155499c93eb,2026-01-31,45653.59,-1640302.89,expense,HDFC Life,Term plan premium
833caac8-baa0-4956-a88e-16d0bfc78180,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,c70299e8-74c3-48e3-832d-a15ca45f9d40,2026-01-08,71023.47,-3983210.37,expense,Akasa Air,Flight
bffcb1ac-b9c5-40c1-8063-49450cddf8a4,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,e449546b-a5d2-425f-9873-40aac234c33e,2026-01-05,15214.06,-580476.82,expense,Amusement Park,Entry tickets
7a083eba-ac05-45ee-b3b5-a2a4cd308078,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,8020f28e-d18c-4677-a747-5497f031a5d2,2026-01-12,42991.69,-4078577.07,expense,Salon,Hair cut and styling
f6b39933-5c6b-4552-8019-a861511ab021,76d20039-a7e2-46e9-aa21-456f910c717d,f71801fc-d02b-4965-9b30-50c257088737,3a69e27b-2712-47a5-a445-c5d7a978f8c9,2026-01-15,22664.08,10701383.69,expense,Local Bookshop,Stationery
ab9f3dcc-fb3c-47b3-8a8d-622e093700c7,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,aa200b24-ef0e-410d-9a5e-5cd5e6eb5584,2026-01-31,38274.40,-1678577.29,expense,Painting Service,Wall painting
858ce625-0c01-4819-a59f-651655cfb740,76d20039-a7e2-46e9-aa21-456f910c717d,f71801fc-d02b-4965-9b30-50c257088737,aa200b24-ef0e-410d-9a5e-5cd5e6eb5584,2026-01-29,17935.00,10488153.62,expense,Local Plumber,Plumbing repair
b19cf935-d4e8-46ee-8028-e063831237db,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,2240f66e-6ba1-4bb3-9578-9f6dd6e71363,2026-01-03,113592.91,-3600841.24,expense,Gas Agency,LPG cylinder
3bed2053-1699-4c0b-841a-142fa274f201,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,3a69e27b-2712-47a5-a445-c5d7a978f8c9,2026-01-30,44584.10,-1523554.61,expense,Crossword,Books and stationery
bc3d0cb1-2d8b-4b0d-aedb-29ad244485e1,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,482d3ee1-01c6-4f27-880c-5c2e86ff4326,2026-01-24,92278.93,-4526828.14,expense,Fortis,Medical consultation
d9284185-8e0b-43cf-98c0-4175a90ad5f4,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,24e016a3-fafe-4519-8295-2f5f87ed7005,2026-01-01,80316.34,-525754.22,expense,Starbucks,Coffee
3e3d0ddd-bcee-4a74-8a8f-1f46df41d990,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,44142b8c-0a2a-4f19-9d1f-e4b5898c28b2,2026-01-05,70387.24,-3738764.99,expense,Nursery,Plants and soil
96116919-76bb-4333-a3e8-816f3e3f20eb,76d20039-a7e2-46e9-aa21-456f910c717d,f71801fc-d02b-4965-9b30-50c257088737,f9695d76-897b-4d1d-b699-30bdb8c3bd63,2026-01-26,12351.93,10592199.99,expense,Uber,Ride to office
905d5bc9-a7e7-4466-a260-438a3cc4f39e,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,24e016a3-fafe-4519-8295-2f5f87ed7005,2026-01-28,13829.16,-1478970.51,expense,Third Wave Coffee,Evening coffee
6f720278-431f-45bd-96a2-fdd5664367e5,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,67f170d4-68ec-4828-8164-1ab3ae9440e0,2026-01-27,1267.89,-1322117.85,expense,Decathlon,Sports & leisure gear
fa492a7d-7936-4808-a3de-2ee58a90ca84,76d20039-a7e2-46e9-aa21-456f910c717d,f71801fc-d02b-4965-9b30-50c257088737,c7f7365c-5b40-4bbe-8a90-fd79b4fb99be,2026-01-08,77437.75,10857428.60,expense,Apartment,Society bill
c435fea6-04f1-48f7-8245-4b37fe2a6790,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,7b4b3f22-72da-46c4-913d-6c0f0486886f,2026-01-01,103002.71,-3344679.11,expense,Apollo Pharmacy,Medicine purchase
fcea399d-4ded-458f-9529-a2f09b9e54c2,76d20039-a7e2-46e9-aa21-456f910c717d,f71801fc-d02b-4965-9b30-50c257088737,820faeca-f72b-4444-b3ed-cc4b2457b6fa,2026-01-17,53196.53,10609486.00,expense,Amazon,Online shopping
6f85c440-6233-4c8d-ac13-9d59550fc764,76d20039-a7e2-46e9-aa21-456f910c717d,f71801fc-d02b-4965-9b30-50c257088737,3d010285-23fe-4f66-9e98-091ac1adb6a3,2026-01-01,6997.43,11254115.32,expense,OYO,Accommodation
8b2d44bd-2bf7-45ac-84cc-dbedef85457d,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,ee7c44a4-b997-4955-8565-e0095cc9a643,2026-01-21,67987.20,-1188776.98,expense,IndiGo,Business travel flight
62a6d43d-f6d2-4d6f-acdf-af1ed64d23fb,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,61afab8e-aacd-41f8-8e63-aed9c88790f3,2026-01-22,17962.43,-4429341.13,expense,SBI Bank,Vehicle loan instalment
df0b4d01-8b03-4d3b-a445-e71a25d23793,76d20039-a7e2-46e9-aa21-456f910c717d,f71801fc-d02b-4965-9b30-50c257088737,44142b8c-0a2a-4f19-9d1f-e4b5898c28b2,2026-01-08,110998.79,10934866.35,expense,Garden Store,Gardening supplies
d144f8b3-d5f0-40d5-9818-6c60c1d8f0d8,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,94943a15-5000-4909-864f-c229ccc559c2,2026-01-04,14894.58,-540648.80,expense,Nilkamal,Furniture
72ab67d1-1acf-4845-b5f4-d8fe57c927a5,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,c1794d38-04bb-436c-a349-b7efa2949d59,2026-01-29,66149.45,-4720312.54,expense,Apple Music,Music plan
d68e3dc1-425f-45a7-b84b-9720729280c1,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,820faeca-f72b-4444-b3ed-cc4b2457b6fa,2026-01-17,74763.65,-986425.12,expense,Flipkart,Online purchase
163482ce-f3b3-4123-8b62-de852e6c856c,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,08661166-7a9f-4744-8d50-d84bca0b6ebc,2026-01-29,11907.59,-4654163.09,expense,Sportz Village,Sports facility
7518bf31-9eda-4e5e-bf20-519dbae6a628,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,4349d060-5a14-49ee-8130-067e37e5c987,2026-01-29,26668.79,-4746981.33,expense,Zoomcar,Car rental
797b519d-f964-4842-ad75-e644e27936bc,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,94943a15-5000-4909-864f-c229ccc559c2,2026-01-30,50739.03,-4933114.29,expense,Nilkamal,Furniture
06080b5b-41bc-4f01-93ca-c465cc295b0e,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,a0f82fa6-1252-4e6c-8a29-a1761d72d10c,2026-01-25,11275.39,-4538103.53,expense,Indian Railways,Train booking
85ce4145-a514-487b-a044-cd9692dc15c0,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,3a69e27b-2712-47a5-a445-c5d7a978f8c9,2026-01-24,47323.54,-1237103.73,expense,Classmate,Stationery purchase
44ef40cf-3058-4eb4-b564-ed59679a8a77,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,f0181f4d-fdb7-49be-a0d8-f49b0b96030c,2026-01-31,71094.69,-1594649.30,expense,India Post,Courier charges
280bdccc-cac7-4ab0-bf3e-2a755eb4a312,76d20039-a7e2-46e9-aa21-456f910c717d,f71801fc-d02b-4965-9b30-50c257088737,43dc3332-707c-42c3-b0d9-0f067489a82d,2026-01-06,39666.37,11065051.65,expense,Shell,Fuel refill
672119ba-3bac-4ece-ada9-af86e0ab4e11,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,60d066bc-e9ed-4249-b6d9-4da0fa4b9b29,2026-01-16,60568.09,-879040.87,expense,BookMyShow,Event tickets
873ec4eb-e068-44bd-9386-33af06a90edf,76d20039-a7e2-46e9-aa21-456f910c717d,f71801fc-d02b-4965-9b30-50c257088737,06112ebb-b73c-40a0-aaba-87c783f69c60,2026-01-13,13158.10,10724047.77,expense,Local Store,Hobby items
2ed4c41c-05d2-463a-af52-b4025f3cc5e3,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,3d010285-23fe-4f66-9e98-091ac1adb6a3,2026-01-18,58118.95,-1044544.07,expense,Goibibo,Travel booking
55c2bd12-b87f-49f4-8bdb-cbb1579e7647,76d20039-a7e2-46e9-aa21-456f910c717d,2f52fd6b-751a-417e-8223-833318c4ccaf,ba7b532e-605d-4ad5-b9b6-3155499c93eb,2026-01-17,32620.60,-911661.47,expense,SBI Life,Insurance payment
fb990e09-e233-4530-b2f8-472dc5e771bd,76d20039-a7e2-46e9-aa21-456f910c717d,7c0315a1-3126-451a-b349-ded8a83ff8c7,abe7e3b4-e94a-47f4-bb4c-ee2b5dfb1afb,2026-01-23,5208.08,-4434549.21,expense,Zerodha,Stock purchase
1703921a-981f-414f-93d7-56eeac67ac5d,76d20039-a7e2-46e9-aa21-456f910c717d,f71801fc-d02b-4965-9b30-50c257088737,62f6b8d3-1048-4d35-8644-028a80420f06,2026-01-28,86111.37,10506088.62,expense,FNP Flowers,Flowers and gift
