user_id,account_id,reference_id,date,amount,transaction_type,currency,merchant_name,payment_mode,initial_balance,tags,remark
usr_1a6f351e,acc_ubi_ba25d8,TXN0AED2D8169BE,2025-03-29,9064.96,debit,INR,Amazon Electronics,UPI,-2658133.36,Shopping::Electronics,anniversary
usr_1a6f351e,acc_ubi_ba25d8,TXN13AB7FC98A4E,2025-03-30,16491.14,debit,INR,Axis CC Bill,NEFT,-2562496.59,Financial Expenses::Credit Card Bill,
usr_1a6f351e,acc_icici_c955ea,TXNF82FCE3D4517,2025-03-31,7411.85,debit,INR,Zara,card,-1948732.89,Shopping::Clothing & Apparel,
usr_1a6f351e,acc_icici_c955ea,TXN978C825473DD,2025-04-01,147204.93,credit,INR,Employer NEFT,NEFT,-2810755.51,Income::Salary,project completion
usr_1a6f351e,acc_ubi_ba25d8,TXN5545FA833AE3,2025-04-01,36100.0,debit,INR,Landlord NEFT,NEFT,-2704408.2,Housing::Rent,monthly rent
usr_1a6f351e,acc_icici_c955ea,TXNF332564E1ECC,2025-04-01,283.07,debit,INR,Zomato Dine,UPI,-2885520.56,Food & Drinks::Dining Out,
usr_1a6f351e,acc_ubi_ba25d8,TXN6856E7EE49E3,2025-04-01,56524.03,debit,INR,SBI Life,UPI,-2899104.78,Financial Expenses::Insurance Premium,
usr_1a6f351e,acc_ubi_ba25d8,TXN43138EB048E1,2025-04-02,3033.85,debit,INR,Max Life,UPI,-3076545.27,Financial Expenses::Insurance Premium,
usr_1a6f351e,acc_icici_c955ea,TXN5BB753768E58,2025-04-02,53071.49,debit,INR,Tata Power,UPI,-4029395.51,Housing::Utilities,
usr_1a6f351e,acc_icici_c955ea,TXN8268DE00A4F5,2025-04-03,29900.0,debit,INR,SBI Home Loan,NEFT,-2663550.58,Financial Expenses::Loan EMI,monthly EMI
usr_1a6f351e,acc_icici_c955ea,TXN78FDA9A7D2F1,2025-04-03,26235.14,debit,INR,Cook Salary,cash,-2772105.18,Housing::Domestic Help,
usr_1a6f351e,acc_ubi_ba25d8,TXN5A1651CB9E8F,2025-04-03,12543.97,debit,INR,Landlord NEFT,NEFT,-2864572.88,Housing::Rent,
usr_1a6f351e,acc_icici_c955ea,TXN8217DA913E6C,2025-04-03,37275.47,debit,INR,Cook Salary,cash,-2940694.79,Housing::Domestic Help,quarterly maintenance
usr_1a6f351e,acc_ubi_ba25d8,TXN2C1EC49734A2,2025-04-03,7891.87,debit,INR,Air India,card,-2955628.81,Transportation::Flight & Train,office commute
usr_1a6f351e,acc_ubi_ba25d8,TXNA3CFC5653555,2025-04-03,1488.0,debit,INR,Dunzo,UPI,-3122672.71,Food & Drinks::Food Delivery,
usr_1a6f351e,acc_ubi_ba25d8,TXNCEE68563ADE4,2025-04-03,10392.8,debit,INR,Air India,card,-3375233.28,Transportation::Flight & Train,airport drop
usr_1a6f351e,acc_icici_c955ea,TXNC5224FC6F7A2,2025-04-05,11385.11,debit,INR,SBI FD,NEFT,-2693948.58,Investments::Fixed Deposit,goal-based
usr_1a6f351e,acc_icici_c955ea,TXN046726AA30B7,2025-04-05,35915.5,debit,INR,Airport Parking,card,-3248269.15,Transportation::Parking,weekend trip
usr_1a6f351e,acc_icici_c955ea,TXNF0274276A050,2025-04-05,41111.39,debit,INR,Income Tax Portal,UPI,-3505938.17,Financial Expenses::Tax Payment,monthly EMI
usr_1a6f351e,acc_icici_c955ea,TXN80A0023A0672,2025-04-05,43318.18,debit,INR,BookMyShow,UPI,-3924796.94,Life & Entertainment::Movies & Events,movie night
usr_1a6f351e,acc_icici_c955ea,TXN68E53FA2AC32,2025-04-06,399.0,debit,INR,Jio Fiber,UPI,-2693450.58,Life & Entertainment::Subscriptions,
usr_1a6f351e,acc_ubi_ba25d8,TXN1E1CF08D10E5,2025-04-06,1167.11,debit,INR,HPCL,UPI,-2897937.67,Transportation::Fuel,weekend trip
usr_1a6f351e,acc_ubi_ba25d8,TXN3E9419B13B9D,2025-04-06,17828.38,debit,INR,Amazon Books,UPI,-3104844.33,Shopping::Books & Stationery,
usr_1a6f351e,acc_icici_c955ea,TXNC484BC6F15A3,2025-04-07,11938.28,debit,INR,ICICI Direct,UPI,-2705333.69,Investments::Stock Purchase,
usr_1a6f351e,acc_ubi_ba25d8,TXN5E0B841DE3E3,2025-04-07,55954.49,debit,INR,BESCOM,UPI,-2963520.68,Housing::Utilities,
usr_1a6f351e,acc_icici_c955ea,TXNC7582A1893EB,2025-04-07,29454.04,debit,INR,Booking.com,card,-3547049.56,Life & Entertainment::Travel & Hotels,family outing
usr_1a6f351e,acc_ubi_ba25d8,TXND28663445E28,2025-04-08,299.0,debit,INR,Hotstar,UPI,-2742493.7,Life & Entertainment::Subscriptions,
usr_1a6f351e,acc_icici_c955ea,TXNF02346325BAF,2025-04-08,46331.2,debit,INR,Carpenter,cash,-2894363.59,Housing::Maintenance & Repairs,urgent repair
usr_1a6f351e,acc_icici_c955ea,TXN14E473986C25,2025-04-08,21636.92,debit,INR,Amazon,UPI,-3040142.13,Housing::Household Supplies,quarterly maintenance
usr_1a6f351e,acc_icici_c955ea,TXNFFBD07A5449A,2025-04-08,550.16,debit,INR,Vijay Sales,card,-3921296.85,Shopping::Electronics,birthday gift
usr_1a6f351e,acc_icici_c955ea,TXND1CAC141F2E4,2025-04-09,48617.12,debit,INR,Income Tax Portal,UPI,-3089333.45,Financial Expenses::Tax Payment,
usr_1a6f351e,acc_icici_c955ea,TXN87C677013773,2025-04-09,22317.78,debit,INR,Amazon,UPI,-3895759.2,Housing::Household Supplies,quarterly maintenance
usr_1a6f351e,acc_ubi_ba25d8,TXNC3931AA06AB0,2025-04-09,31198.73,debit,INR,Amazon,UPI,-3392470.94,Housing::Household Supplies,
usr_1a6f351e,acc_ubi_ba25d8,TXN1E3EE5EF5317,2025-04-10,299.0,debit,INR,Amazon Prime,card,-2742194.7,Life & Entertainment::Subscriptions,
usr_1a6f351e,acc_ubi_ba25d8,TXN8D10AABF039B,2025-04-10,499.0,debit,INR,Airtel,UPI,-2742792.7,Life & Entertainment::Subscriptions,
usr_1a6f351e,acc_icici_c955ea,TXNBCC9F68FDAFE,2025-04-10,33395.19,debit,INR,Maid Salary,cash,-2830245.86,Housing::Domestic Help,quarterly maintenance
usr_1a6f351e,acc_icici_c955ea,TXN15B9BE723931,2025-04-10,16617.56,debit,INR,Pepperfry,UPI,-3139687.61,Housing::Furniture,
usr_1a6f351e,acc_icici_c955ea,TXNAAEAF08C9AE6,2025-04-10,2822.95,debit,INR,Third Wave Coffee,card,-3968115.12,Food & Drinks::Cafes & Coffee,
usr_1a6f351e,acc_icici_c955ea,TXNE3FEF7613B19,2025-04-11,99.0,debit,INR,Apple Music,card,-2693849.58,Life & Entertainment::Subscriptions,
usr_1a6f351e,acc_ubi_ba25d8,TXN56E4E1A49AC7,2025-04-11,11880.18,debit,INR,NPS Tier-2,NEFT,-2743291.7,Investments::PPF / NPS,
usr_1a6f351e,acc_icici_c955ea,TXN6EB9ECE9ACF8,2025-04-11,8202.25,debit,INR,Local Store,cash,-2886161.34,Housing::Household Supplies,monthly bill
usr_1a6f351e,acc_icici_c955ea,TXN1533AC00D406,2025-04-11,33610.5,debit,INR,Local Gym,cash,-3625692.02,Life & Entertainment::Gym & Sports,
usr_1a6f351e,acc_icici_c955ea,TXNAAB75F8BFF88,2025-04-12,12686.04,debit,INR,Flipkart Gift,UPI,-3493252.13,Life & Entertainment::Gifting,date night
usr_1a6f351e,acc_icici_c955ea,TXNBF0DEFCC4487,2025-04-12,17352.23,debit,INR,Chemist Warehouse,cash,-3822108.87,Shopping::Personal Care,
usr_1a6f351e,acc_icici_c955ea,TXNB5042CA9080F,2025-04-12,45869.19,debit,INR,Local Gym,cash,-3843701.2,Life & Entertainment::Gym & Sports,annual plan
usr_1a6f351e,acc_icici_c955ea,TXNA5309C669D1F,2025-04-13,115832.86,debit,INR,Income Tax Portal,UPI,-3284184.65,Financial Expenses::Tax Payment,
usr_1a6f351e,acc_ubi_ba25d8,TXNA84A3E4D71BD,2025-04-13,48290.36,debit,INR,Landlord NEFT,NEFT,-3151920.45,Housing::Rent,
usr_1a6f351e,acc_ubi_ba25d8,TXND29F4522B01D,2025-04-13,8601.81,debit,INR,BWSSB,UPI,-3200210.81,Housing::Utilities,monthly bill
usr_1a6f351e,acc_icici_c955ea,TXND72A15D6ED6B,2025-04-13,2949.93,debit,INR,Chaayos,UPI,-3921847.01,Food & Drinks::Cafes & Coffee,office snacks
usr_1a6f351e,acc_ubi_ba25d8,TXN4323BC93536F,2025-04-15,1686.5,debit,INR,BESCOM,UPI,-2740508.2,Housing::Utilities,
usr_1a6f351e,acc_icici_c955ea,TXNA4AFF1C7CF88,2025-04-15,91963.98,debit,INR,HDFC CC Bill,NEFT,-3156305.17,Financial Expenses::Credit Card Bill,
usr_1a6f351e,acc_ubi_ba25d8,TXNEAD95B5C3FEC,2025-04-15,13774.95,debit,INR,IKEA,card,-3091069.38,Housing::Furniture,
usr_1a6f351e,acc_ubi_ba25d8,TXN0DB63D3B1FA2,2025-04-16,40922.55,debit,INR,Pepperfry,UPI,-2755171.88,Housing::Furniture,urgent repair
usr_1a6f351e,acc_icici_c955ea,TXN582387D0274C,2025-04-16,25474.83,debit,INR,Local Gym,cash,-3014667.3,Life & Entertainment::Gym & Sports,trial membership
usr_1a6f351e,acc_icici_c955ea,TXNF8AED063842A,2025-04-17,6188.81,debit,INR,BESCOM,UPI,-3889570.39,Housing::Utilities,quarterly maintenance
usr_1a6f351e,acc_ubi_ba25d8,TXN658A7EE7B27E,2025-04-18,27759.74,debit,INR,Adani Electricity,UPI,-3124160.71,Housing::Utilities,
usr_1a6f351e,acc_icici_c955ea,TXNEBE9A6C283BC,2025-04-19,10744.73,debit,INR,SBI Auto Loan,NEFT,-2761360.45,Vehicle::Vehicle EMI,
usr_1a6f351e,acc_icici_c955ea,TXNCE1CD92B5AC0,2025-04-19,73417.18,debit,INR,Axis Charges,debit,-3724568.87,Financial Expenses::Bank Charges,
usr_1a6f351e,acc_icici_c955ea,TXNB9AD34A95CA1,2025-04-20,39440.92,debit,INR,ICICI CC Bill,NEFT,-2717271.97,Financial Expenses::Credit Card Bill,
usr_1a6f351e,acc_icici_c955ea,TXN45A53A66A666,2025-04-21,89769.95,debit,INR,HDFC CC Bill,NEFT,-3400017.51,Financial Expenses::Credit Card Bill,due payment
usr_1a6f351e,acc_ubi_ba25d8,TXNDD5B95DF8E24,2025-04-21,16712.29,debit,INR,Local Gift Shop,cash,-3246896.15,Life & Entertainment::Gifting,movie night
usr_1a6f351e,acc_icici_c955ea,TXN5DD4E1282023,2025-04-22,31905.54,debit,INR,Security Tip,cash,-2798340.32,Housing::Domestic Help,urgent repair
usr_1a6f351e,acc_icici_c955ea,TXN3E4445B98D33,2025-04-22,12738.42,debit,INR,HDFC Life,UPI,-3576503.6,Financial Expenses::Insurance Premium,
usr_1a6f351e,acc_icici_c955ea,TXN8BE84F7F2D23,2025-04-22,18529.82,debit,INR,Booking.com,card,-3706039.05,Life & Entertainment::Travel & Hotels,
usr_1a6f351e,acc_icici_c955ea,TXNA02669083EF2,2025-04-23,357.71,debit,INR,DMart,UPI,-2885803.63,Food & Drinks::Groceries,
usr_1a6f351e,acc_icici_c955ea,TXN6E03BA8E22DA,2025-04-24,27554.4,debit,INR,SBI Home Loan,NEFT,-3061779.05,Financial Expenses::Loan EMI,
usr_1a6f351e,acc_ubi_ba25d8,TXN464958FC6F86,2025-04-24,15472.05,debit,INR,IKEA,card,-3061073.22,Shopping::Home & Kitchen,anniversary
usr_1a6f351e,acc_icici_c955ea,TXN727B23FFBEB2,2025-04-24,36450.0,debit,INR,Pepperfry,UPI,-3589242.02,Housing::Furniture,urgent repair
usr_1a6f351e,acc_ubi_ba25d8,TXNEEAE220DC5FF,2025-04-25,35831.09,debit,INR,HDFC Auto Loan,NEFT,-2828741.79,Vehicle::Vehicle EMI,tyre change
usr_1a6f351e,acc_icici_c955ea,TXN1F4A4E3BC130,2025-04-25,1737.04,debit,INR,Flipkart,UPI,-3137950.57,Shopping::Online Shopping,birthday gift
usr_1a6f351e,acc_icici_c955ea,TXNA21AF4344863,2025-04-25,3464.67,debit,INR,Mumbai Metro,UPI,-3489787.46,Transportation::Metro & Bus,
usr_1a6f351e,acc_ubi_ba25d8,TXNA6ABAC8475D3,2025-04-25,11490.26,debit,INR,Pepperfry,UPI,-3079579.12,Shopping::Home & Kitchen,
usr_1a6f351e,acc_icici_c955ea,TXN15ECE9CAE513,2025-04-25,24122.82,debit,INR,Local Gift Shop,cash,-3797986.05,Life & Entertainment::Gifting,date night
usr_1a6f351e,acc_icici_c955ea,TXNFC7CD6F2CC37,2025-04-26,21879.51,debit,INR,OYO,UPI,-2863641.05,Life & Entertainment::Travel & Hotels,
usr_1a6f351e,acc_icici_c955ea,TXNBC4370F4D84E,2025-04-26,15072.24,debit,INR,Axis Charges,debit,-2999595.06,Financial Expenses::Bank Charges,due payment
usr_1a6f351e,acc_icici_c955ea,TXN18AC3BF02B38,2025-04-26,46736.53,debit,INR,OYO,UPI,-3659302.52,Life & Entertainment::Travel & Hotels,trial membership
usr_1a6f351e,acc_ubi_ba25d8,TXN98F691BBFBE5,2025-04-26,38083.53,debit,INR,Big Bazaar,UPI,-3208812.62,Housing::Household Supplies,
usr_1a6f351e,acc_icici_c955ea,TXNE5E60560A938,2025-04-26,3219.87,debit,INR,Dunzo,UPI,-3918076.98,Food & Drinks::Food Delivery,family dinner
usr_1a6f351e,acc_ubi_ba25d8,TXN243A782E590D,2025-04-26,6844.86,debit,INR,Carpenter,cash,-3385626.08,Housing::Maintenance & Repairs,quarterly maintenance
usr_1a6f351e,acc_ubi_ba25d8,TXN057A64CE0AC6,2025-04-27,3687.6,debit,INR,Landlord NEFT,NEFT,-2796094.43,Housing::Rent,
usr_1a6f351e,acc_ubi_ba25d8,TXN96760BBD7397,2025-04-27,2660.71,debit,INR,Theobroma,card,-3263608.44,Food & Drinks::Bakery & Snacks,birthday dinner
usr_1a6f351e,acc_icici_c955ea,TXN643B5960BBA4,2025-04-27,58457.44,debit,INR,NoBroker Rent,UPI,-3970938.07,Housing::Rent,
usr_1a6f351e,acc_icici_c955ea,TXNDE9EADFFB3B1,2025-04-28,4556.17,debit,INR,Monginis,cash,-2977970.26,Food & Drinks::Bakery & Snacks,
usr_1a6f351e,acc_icici_c955ea,TXN3ECE16BFDDF7,2025-04-28,4240.1,debit,INR,Local Plumber,cash,-3839461.1,Housing::Maintenance & Repairs,monthly bill
usr_1a6f351e,acc_ubi_ba25d8,TXNED4464429513,2025-04-28,108964.13,debit,INR,SBI Life,UPI,-3266269.15,Financial Expenses::Insurance Premium,annual premium
usr_1a6f351e,acc_icici_c955ea,TXN0F90A5A8F875,2025-04-29,4647.56,debit,INR,Croma,card,-2756712.89,Shopping::Electronics,
usr_1a6f351e,acc_ubi_ba25d8,TXNF266963D7C73,2025-04-29,28959.76,debit,INR,Airport Parking,card,-2799782.03,Transportation::Parking,weekend trip
usr_1a6f351e,acc_icici_c955ea,TXN17339E719EC3,2025-04-29,17068.63,debit,INR,Urban Ladder,card,-2982526.43,Shopping::Home & Kitchen,
usr_1a6f351e,acc_ubi_ba25d8,TXNA1CBF4992A9D,2025-04-29,41598.05,debit,INR,Carpenter,cash,-3019475.17,Housing::Maintenance & Repairs,monthly bill
usr_1a6f351e,acc_ubi_ba25d8,TXNC8222A2497B6,2025-04-30,20820.82,debit,INR,Pepperfry,UPI,-2877116.85,Housing::Furniture,quarterly maintenance
usr_1e0b12ea,acc_yes_c8a9bf,TXN95677A9ED76F,2025-01-01,464.33,debit,INR,Starbucks,card,118469.96,Food & Drinks::Cafes & Coffee,
usr_1e0b12ea,acc_yes_c8a9bf,TXN3D67FAAD1F1F,2025-01-01,12369.79,debit,INR,Westside,card,20776.72,Shopping::Clothing & Apparel,
usr_1e0b12ea,acc_yes_c8a9bf,TXN67F8931A4E1C,2025-01-02,2798.16,debit,INR,Landlord NEFT,NEFT,49667.6,Housing::Rent,urgent repair
usr_1e0b12ea,acc_yes_c8a9bf,TXN3CA3E10673C1,2025-01-03,38419.84,credit,INR,Employer NEFT,NEFT,99626.53,Income::Salary,
usr_1e0b12ea,acc_yes_c8a9bf,TXN3C978D75F113,2025-01-03,13082.65,debit,INR,Jio Fiber,UPI,113921.5,Housing::Utilities,quarterly maintenance
usr_1e0b12ea,acc_yes_c8a9bf,TXN4D6FE9DECCBB,2025-01-03,8960.56,debit,INR,Vijay Sales,card,70358.24,Shopping::Electronics,planned buy
usr_1e0b12ea,acc_yes_c8a9bf,TXN8736CFD1C0D2,2025-01-03,375.01,debit,INR,Dunzo,UPI,-65231.65,Food & Drinks::Food Delivery,weekend treat
usr_1e0b12ea,acc_yes_c8a9bf,TXNCCFC7DFD12E9,2025-01-04,10700.0,debit,INR,Landlord NEFT,NEFT,138046.37,Housing::Rent,monthly rent
usr_1e0b12ea,acc_yes_c8a9bf,TXNC82959874CCB,2025-01-05,559.0,debit,INR,Swiggy,UPI,46869.44,Food & Drinks::Food Delivery,client dinner
usr_1e0b12ea,acc_yes_c8a9bf,TXNFF446607BC4A,2025-01-06,119.0,debit,INR,Spotify,UPI,126819.24,Life & Entertainment::Subscriptions,
usr_1e0b12ea,acc_yes_c8a9bf,TXN0DC4B8B31CE7,2025-01-06,795.18,debit,INR,Swiggy,UPI,50462.78,Food & Drinks::Food Delivery,family dinner
usr_1e0b12ea,acc_yes_c8a9bf,TXNAB7823A1986C,2025-01-07,129.0,debit,INR,YouTube Premium,UPI,126948.24,Life & Entertainment::Subscriptions,
usr_1e0b12ea,acc_yes_c8a9bf,TXN2B8DC57CE408,2025-01-08,1379.98,debit,INR,Groww SIP,UPI,126700.24,Investments::Mutual Fund SIP,
usr_1e0b12ea,acc_yes_c8a9bf,TXN6B9A6B08E508,2025-01-08,1182.88,debit,INR,Axis FD,NEFT,125320.26,Investments::Fixed Deposit,goal-based
usr_1e0b12ea,acc_yes_c8a9bf,TXN7D1220B03719,2025-01-08,645.9,debit,INR,Social,card,8406.93,Food & Drinks::Dining Out,client dinner
usr_1e0b12ea,acc_yes_c8a9bf,TXNE2ADC5865E4D,2025-01-09,18297.59,debit,INR,Housing Society,NEFT,89692.64,Housing::Rent,quarterly maintenance
usr_1e0b12ea,acc_yes_c8a9bf,TXNC9CB38F7A0AE,2025-01-10,398.13,debit,INR,Jio Fiber,UPI,127346.37,Housing::Utilities,
usr_1e0b12ea,acc_yes_c8a9bf,TXN198D62F71B56,2025-01-10,11146.21,debit,INR,Kotak Charges,debit,100838.85,Financial Expenses::Bank Charges,due payment
usr_1e0b12ea,acc_yes_c8a9bf,TXN0E1CC60E737E,2025-01-11,10461.36,debit,INR,Mumbai Metro,UPI,31238.08,Transportation::Metro & Bus,
usr_1e0b12ea,acc_yes_c8a9bf,TXN74B3BED05E48,2025-01-11,11951.56,debit,INR,Cook Salary,cash,5957.68,Housing::Domestic Help,
usr_1e0b12ea,acc_yes_c8a9bf,TXND65D9C49329C,2025-01-13,903.85,debit,INR,Blinkit,UPI,-65606.66,Food & Drinks::Food Delivery,
usr_1e0b12ea,acc_yes_c8a9bf,TXN2FA37CF7BE43,2025-01-14,851.34,debit,INR,Local Bakery,cash,-21224.88,Food & Drinks::Bakery & Snacks,weekend treat
usr_1e0b12ea,acc_yes_c8a9bf,TXNA8656D959084,2025-01-15,4320.08,debit,INR,LIC Premium,UPI,124137.38,Financial Expenses::Insurance Premium,
usr_1e0b12ea,acc_yes_c8a9bf,TXND534F6BE657B,2025-01-15,10934.9,debit,INR,Adani Electricity,UPI,61397.68,Housing::Utilities,urgent repair
usr_1e0b12ea,acc_yes_c8a9bf,TXNA0D26A60FF47,2025-01-17,1959.27,debit,INR,Zomato,UPI,-5993.88,Food & Drinks::Food Delivery,
usr_1e0b12ea,acc_yes_c8a9bf,TXN5CEDBC7863B4,2025-01-18,15072.36,debit,INR,Rapido,UPI,46310.44,Transportation::Cab & Auto,weekend trip
usr_1e0b12ea,acc_yes_c8a9bf,TXN9BA0A990903E,2025-01-22,4084.13,debit,INR,Decathlon,card,118005.63,Life & Entertainment::Gym & Sports,family outing
usr_1e0b12ea,acc_yes_c8a9bf,TXN6288965FE4E7,2025-01-22,1036.81,debit,INR,Zepto,UPI,71395.05,Food & Drinks::Groceries,office snacks
usr_1e0b12ea,acc_yes_c8a9bf,TXN9A4578CD3DDE,2025-01-22,27849.34,debit,INR,NoBroker Rent,UPI,-37382.31,Housing::Rent,quarterly maintenance
usr_1e0b12ea,acc_yes_c8a9bf,TXN388FC4747294,2025-01-23,15306.09,debit,INR,BMTC,UPI,-22076.22,Transportation::Metro & Bus,
usr_1e0b12ea,acc_yes_c8a9bf,TXN6D8D09DE6BC9,2025-01-27,674.73,debit,INR,DMart,UPI,-7953.15,Food & Drinks::Groceries,weekend treat
usr_1e0b12ea,acc_yes_c8a9bf,TXNBA5221FA9717,2025-01-27,12597.0,debit,INR,Maid Salary,cash,-8627.88,Housing::Domestic Help,
usr_1e0b12ea,acc_yes_c8a9bf,TXNC0886C886FA3,2025-01-29,1803.35,debit,INR,Blinkit,UPI,7761.03,Food & Drinks::Food Delivery,office snacks
usr_1e0b12ea,acc_yes_c8a9bf,TXNE00A2DBD0690,2025-01-30,1347.34,debit,INR,TASMAC,cash,119817.3,Food & Drinks::Alcohol & Bars,family dinner
usr_1e0b12ea,acc_yes_c8a9bf,TXNF404B3378DD9,2025-01-31,23321.04,debit,INR,Housing Society,NEFT,-56502.42,Housing::Rent,monthly bill
usr_1e0b12ea,acc_yes_c8a9bf,TXN538D7CE2E755,2025-01-31,1932.19,debit,INR,BigBasket,UPI,-86708.89,Food & Drinks::Groceries,team lunch
usr_1e0b12ea,acc_yes_c8a9bf,TXNFCE78D319147,2025-02-01,38758.67,credit,INR,Employer NEFT,NEFT,-66510.51,Income::Salary,referral bonus
usr_1e0b12ea,acc_yes_c8a9bf,TXNC2A6C9AA9753,2025-02-01,3964.63,debit,INR,Income Tax Portal,UPI,-50477.93,Financial Expenses::Tax Payment,
usr_1e0b12ea,acc_yes_c8a9bf,TXNFEF316EED714,2025-02-02,129.0,debit,INR,YouTube Premium,UPI,-39848.36,Life & Entertainment::Subscriptions,
usr_1e0b12ea,acc_yes_c8a9bf,TXN517B0D420DDE,2025-02-02,10741.95,debit,INR,Udemy,card,-143188.06,Life & Entertainment::Education,family outing
usr_1e0b12ea,acc_yes_c8a9bf,TXN677B6C642F9C,2025-02-02,18787.37,debit,INR,Landlord NEFT,NEFT,-153930.01,Housing::Rent,urgent repair
usr_1e0b12ea,acc_yes_c8a9bf,TXN693D86DF2D16,2025-02-02,927.97,credit,INR,Client Transfer,NEFT,-206265.72,Income::Freelance,
usr_1e0b12ea,acc_yes_c8a9bf,TXNABF30DD97171,2025-02-03,10700.0,debit,INR,Landlord NEFT,NEFT,-27751.84,Housing::Rent,monthly rent
usr_1e0b12ea,acc_yes_c8a9bf,TXNB5072B8F4BA1,2025-02-05,1191.7,debit,INR,Axis FD,NEFT,-41460.57,Investments::Fixed Deposit,
usr_1e0b12ea,acc_yes_c8a9bf,TXN8225175F0F76,2025-02-05,12491.64,debit,INR,Airtel,UPI,-193774.08,Housing::Utilities,
usr_1e0b12ea,acc_yes_c8a9bf,TXN04AEE050283B,2025-02-06,119.0,debit,INR,Spotify,UPI,-39977.36,Life & Entertainment::Subscriptions,
usr_1e0b12ea,acc_yes_c8a9bf,TXNEB64FC56D4B1,2025-02-09,1364.21,debit,INR,Groww SIP,UPI,-40096.36,Investments::Mutual Fund SIP,goal-based
usr_1e0b12ea,acc_yes_c8a9bf,TXNA9929FC43A70,2025-02-11,7825.66,debit,INR,Max Life,UPI,-42652.27,Financial Expenses::Insurance Premium,
usr_1e0b12ea,acc_yes_c8a9bf,TXN06DAAB26F793,2025-02-12,5648.4,debit,INR,HPCL,UPI,-97907.08,Transportation::Fuel,office commute
usr_1e0b12ea,acc_yes_c8a9bf,TXNB1DA0B914491,2025-02-14,1396.52,debit,INR,Airtel,UPI,-38451.84,Housing::Utilities,
usr_1e0b12ea,acc_yes_c8a9bf,TXN06F00E44252B,2025-02-14,7624.64,debit,INR,SpiceJet,card,-90282.44,Transportation::Flight & Train,office commute
usr_1e0b12ea,acc_yes_c8a9bf,TXN6A24CF3990CF,2025-02-15,1859.91,debit,INR,Blinkit,UPI,-141328.15,Food & Drinks::Food Delivery,
usr_1e0b12ea,acc_yes_c8a9bf,TXN74DF7749ED89,2025-02-17,26287.14,debit,INR,Security Tip,cash,-115041.01,Housing::Domestic Help,
usr_1e0b12ea,acc_yes_c8a9bf,TXN59B9633C7E47,2025-02-18,6885.43,debit,INR,Chemist Warehouse,cash,-79823.46,Shopping::Personal Care,
usr_1e0b12ea,acc_yes_c8a9bf,TXNEA057C9A8AB5,2025-02-19,11485.53,debit,INR,UrbanClap,UPI,-103555.48,Housing::Maintenance & Repairs,quarterly maintenance
usr_1e0b12ea,acc_yes_c8a9bf,TXN6F86A5189561,2025-02-22,21056.7,debit,INR,Security Tip,cash,-172717.38,Housing::Domestic Help,quarterly maintenance
usr_1e0b12ea,acc_yes_c8a9bf,TXN33C2FD1DE8AA,2025-02-23,2059.86,debit,INR,Chaayos,UPI,-54442.56,Food & Drinks::Cafes & Coffee,office snacks
usr_1e0b12ea,acc_yes_c8a9bf,TXNB3145D809ABA,2025-02-25,1641.36,debit,INR,Local Restaurant,cash,-88641.08,Food & Drinks::Dining Out,weekly groceries
usr_1e0b12ea,acc_yes_c8a9bf,TXN75169D4BDB64,2025-03-02,39500.93,credit,INR,Employer NEFT,NEFT,-205337.75,Income::Salary,monthly salary
usr_1e0b12ea,acc_yes_c8a9bf,TXN9078AD84660E,2025-03-02,18218.28,debit,INR,Amazon Prime,card,-438247.77,Life & Entertainment::Subscriptions,family outing
usr_1e0b12ea,acc_yes_c8a9bf,TXNB508283AC00D,2025-03-04,10700.0,debit,INR,Housing Society,NEFT,-165836.82,Housing::Rent,monthly rent
usr_1e0b12ea,acc_yes_c8a9bf,TXN34C9C1478D67,2025-03-04,28751.01,debit,INR,Security Tip,cash,-248299.15,Housing::Domestic Help,quarterly maintenance
usr_1e0b12ea,acc_yes_c8a9bf,TXN0018F5540106,2025-03-05,129.0,debit,INR,YouTube Premium,UPI,-177762.72,Life & Entertainment::Subscriptions,
usr_1e0b12ea,acc_yes_c8a9bf,TXN4F765161A97E,2025-03-05,30950.97,debit,INR,Security Tip,cash,-314434.63,Housing::Domestic Help,
usr_1e0b12ea,acc_yes_c8a9bf,TXNC4AC0A965E42,2025-03-06,4748.59,debit,INR,SpiceJet,card,-309686.04,Transportation::Flight & Train,office commute
usr_1e0b12ea,acc_yes_c8a9bf,TXND10484DA7546,2025-03-07,1225.9,debit,INR,Airtel,UPI,-176536.82,Housing::Utilities,
usr_1e0b12ea,acc_yes_c8a9bf,TXNFAA4F0E62C26,2025-03-09,1430.8,debit,INR,Groww SIP,UPI,-178010.72,Investments::Mutual Fund SIP,goal-based
usr_1e0b12ea,acc_yes_c8a9bf,TXNC773155E7BB8,2025-03-09,1235.56,debit,INR,Axis FD,NEFT,-179441.52,Investments::Fixed Deposit,tax saving
usr_1e0b12ea,acc_yes_c8a9bf,TXN0615C98AE629,2025-03-10,8260.83,debit,INR,Auto,cash,-402830.96,Transportation::Cab & Auto,client visit
usr_1e0b12ea,acc_yes_c8a9bf,TXNEC0E27F31F2C,2025-03-11,119.0,debit,INR,Spotify,UPI,-177891.72,Life & Entertainment::Subscriptions,
usr_1e0b12ea,acc_yes_c8a9bf,TXN42149231E671,2025-03-12,14751.54,debit,INR,Housing Society,NEFT,-232799.65,Housing::Rent,
